count,audio,trials_14.thisRepN,trials_14.thisTrialN,trials_14.thisN,trials_14.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_25.thisRepN,trials_25.thisTrialN,trials_25.thisN,trials_25.thisIndex,trials_15.thisRepN,trials_15.thisTrialN,trials_15.thisN,trials_15.thisIndex,trials_26.thisRepN,trials_26.thisTrialN,trials_26.thisN,trials_26.thisIndex,story_list_block2,action_list_block2,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_76.started,text_76.stopped,text_77.started,text_77.stopped,startWait,endWait,image_23.started,image_23.stopped,text_55.started,text_55.stopped,text_56.started,text_56.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_82.started,text_82.stopped,text_64.started,text_64.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.started,key_resp_20.stopped,storyImage_StartTime,storyImage_EndTime,clip_StartTime,clip_EndTime,text_67.started,text_67.stopped,text_68.started,text_68.stopped,participant,sA,sB,lA,lB,block_struct,play_stories,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
1,parcelated_audio/43/43_26.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.2336779289999,372.8134607709999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
1,parcelated_audio/43/43_27.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.8138012659997,377.1952065129999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
1,parcelated_audio/43/43_28.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.19554961999984,382.176257306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
1,parcelated_audio/43/43_29.ogg,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.17660037999985,388.32198246400003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
1,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.32247862899976,394.32856704799997,441.338472553,None,,,,,,,,,,,,,,,,,,,,,447.3562181880002,None,447.3562181880002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
1,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,448.36008863899997,None,448.36008863899997,None,1,1.319548677000057,448.36008863899997,None,448.36008863899997,None,,,,,,,,,,,,,,,449.71125592199996,None,1,2.3474002160000964,449.71125592199996,None,449.71125592199996,None,452.10629575400026,None,452.10629575400026,None,452.10629575400026,None,1,1.672235168000043,452.10629575400026,None,453.80537550200006,None,1,1.480278890000136,453.80537550200006,None,453.80537550200006,None,455.3884427480002,None,455.3884427480002,None,455.3884427480002,None,455.3884427480002,None,455.3884427480002,None,455.3884427480002,None,455.3884427480002,None,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.921846876,None,1,1.1307928910000555,472.921846876,None,472.921846876,None,474.0932375699999,None,474.0932375699999,None,474.0932375699999,None,1,1.7493978080001398,474.0932375699999,None,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_1.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.8602374500001,None,1,2.2543862829998034,475.8602374500001,None,425.11838937599987,428.13377099399986,428.146409596,439.504602085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_2.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.5053094929999,447.82734465099975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_3.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.8277334559998,453.40127682499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_4.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.4016718130001,460.10143558599975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_5.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.101795263,471.7785602449999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_6.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.7789757219998,480.26228907199993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_7.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.2626276269998,483.66599697699985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_8.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.66630275399984,488.13359053099975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_9.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.1340654119999,496.8074899029998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_10.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.8079912959997,501.47336232099997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_11.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.4737076030001,507.64444152299984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_12.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.644797554,517.1022009869998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_13.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.1027112219999,526.7110353109997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_14.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.711375333,534.8124220179998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_15.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.8129265749999,541.6872574280001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_16.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.687658281,549.3048344640001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_17.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.3052171469999,557.5983352059998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_18.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.598669683,561.8723347609998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_19.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.874643569,569.920660018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_20.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.9212741420001,580.8047105999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_21.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.8050586119998,589.6474688479998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_22.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.6478141110001,603.6815013350001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_23.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.6818595639998,612.7135034909998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_24.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.7138539849998,624.019242933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_25.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.01961639,630.0778294009997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_26.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0781439259999,643.4366475719999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_27.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.4370793819999,650.3747747409998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_28.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.3751065339998,657.0574674079999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_29.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.057789122,659.7123560089999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_30.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.7127058819997,666.7552875239999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_31.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.7556555789997,673.1042966159998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_32.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.10459369,682.805491181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,parcelated_audio/32/32_33.ogg,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.8058312170001,688.5567656170001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.5572553659999,694.557079871,741.5769963309999,None,,,,,,,,,,,,,,,,,,,,,747.5778850730003,None,747.5778850730003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
2,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
3,,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,748.5933287960002,None,748.5933287960002,None,1,3.9543175960002372,748.5933287960002,None,748.5933287960002,None,,,,,,,,,,,,,,,752.5770725860002,None,1,0.9513939010003014,752.5770725860002,None,752.5770725860002,None,753.577420089,None,753.577420089,None,753.577420089,None,1,1.543214610999712,753.577420089,None,755.14426529,None,1,0.9482499020000432,755.14426529,None,755.14426529,None,756.1771770270002,None,756.1771770270002,None,756.1771770270002,None,756.1771770270002,None,756.1771770270002,None,756.1771770270002,None,756.1771770270002,None,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
3,,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.910809294,None,1,1.6666868890001751,770.910809294,None,770.910809294,None,772.6270892440002,None,772.6270892440002,None,772.6270892440002,None,1,2.6045511610000176,772.6270892440002,None,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
3,parcelated_audio/41/41_1.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.260702687,None,1,4.519783059000019,775.260702687,None,726.8496929869998,729.8504190449999,729.8561730060001,738.9672513840001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
3,parcelated_audio/41/41_2.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.9676005359997,746.209367769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
3,parcelated_audio/41/41_3.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.209713573,750.5053007689999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
3,parcelated_audio/41/41_4.ogg,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.5056410930001,754.4550665439997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,2,0,2,2020_Feb_10_1403,listening_fmri,3.2.4,60.24377208614247,
